frame_id,stem,product,object_id,area,aspect_ratio,number_of_grapes,ths1,ths2,ths3,ths4,rg1,rg2,rg3,rg4,ratio_upper_lower,ratio_left_right,mean_grape_area,mean_grape_ratio,percentage_bunch_area,compactness
867,13,31,869,19158,2.215,20,0,40,15,5,0,0,5,35,1.22,1.0,229.3,1.15,0.18,0.07
867,13,31,875,15150,1.485,20,0,0,20,0,0,0,0,80,0.82,1.0,309.15,1.11,0.15,0.06
867,13,31,891,12350,1.368,23,0,4,17,43,0,0,8,26,0.44,0.77,252.35,1.18,0.13,0.05
867,13,31,879,9768,1.784,21,0,61,14,4,0,0,0,19,1.33,1.1,281.81,1.14,0.19,0.06
867,13,31,893,9625,1.623,12,0,33,0,66,0,0,0,0,0.5,1.0,118.0,1.08,0.12,0.08
867,13,31,868,15438,1.785,48,2,14,6,47,0,2,4,22,0.78,1.09,253.29,1.15,0.23,0.04
867,13,31,884,14094,1.862,24,4,29,8,8,0,0,0,50,2.0,0.85,231.92,1.04,0.13,0.05
867,13,31,880,10586,1.696,23,0,21,4,17,0,4,0,52,1.3,1.3,257.96,1.2,0.17,0.06
867,13,31,886,13568,1.208,45,0,46,4,6,0,0,0,42,0.96,1.14,316.16,1.15,0.23,0.05
867,13,31,885,15008,1.196,48,0,0,2,62,0,0,0,35,1.0,0.92,160.6,1.23,0.19,0.04
867,13,31,895,16625,1.842,27,0,7,18,3,0,0,0,70,1.25,0.69,218.26,1.15,0.15,0.05
943,14,34,896,11616,1.5,13,0,0,7,7,0,0,0,84,1.6,0.62,284.85,1.31,0.12,0.07
943,14,34,897,12998,1.381,11,0,9,0,18,0,0,0,72,2.67,1.2,342.64,1.38,0.11,0.08
943,14,34,902,6720,1.371,26,0,0,0,7,0,0,0,92,1.36,1.6,520.23,1.34,0.18,0.06
943,14,34,908,6624,1.391,43,0,4,2,13,0,0,0,79,1.39,0.95,514.56,1.26,0.25,0.05
943,14,34,913,9954,1.595,18,0,5,5,11,0,0,0,77,1.57,1.0,143.67,1.15,0.15,0.07
943,14,34,927,11786,1.711,8,0,12,0,0,0,0,0,87,7.0,1.0,240.25,1.16,0.08,0.07
943,14,34,925,11310,1.859,23,0,13,8,17,0,0,0,60,1.88,0.92,385.26,1.18,0.21,0.07
943,14,34,916,12354,1.632,35,5,5,5,22,0,0,0,60,0.84,1.33,192.43,1.21,0.17,0.05
943,14,34,926,12760,1.648,22,0,0,9,9,0,0,0,81,1.75,1.0,284.95,1.06,0.16,0.06
943,14,34,918,12393,1.889,24,0,8,0,41,0,0,0,50,2.0,1.18,253.5,1.17,0.16,0.06
943,14,34,932,12393,1.889,16,0,12,18,12,0,0,0,56,1.29,1.29,283.38,1.15,0.14,0.07
943,14,34,934,15288,1.846,15,0,0,0,0,0,0,0,100,1.14,1.14,231.53,1.09,0.14,0.06
943,14,34,939,12986,1.756,24,4,4,25,0,0,0,0,66,1.18,0.5,283.25,1.16,0.15,0.05
943,14,34,942,12516,1.774,15,0,13,26,20,0,0,0,40,2.0,1.14,303.6,1.21,0.15,0.08
943,14,34,944,15048,1.535,19,5,26,15,15,0,0,0,36,2.8,0.9,325.26,1.36,0.15,0.06
943,14,34,948,14196,1.714,10,0,0,10,0,0,0,0,90,0.67,0.67,278.6,1.17,0.1,0.08
943,14,34,949,17760,1.441,36,0,0,2,30,0,0,0,66,1.57,1.77,336.03,1.37,0.2,0.05
943,14,34,951,19754,1.395,42,0,0,7,9,0,2,0,80,1.1,1.62,412.33,1.2,0.25,0.05
943,14,34,960,17004,1.431,21,0,47,14,19,0,0,0,19,2.5,0.75,292.67,1.25,0.19,0.08
943,14,34,959,26334,1.659,15,0,0,0,80,0,0,0,20,2.0,1.5,252.2,1.09,0.12,0.07
943,14,34,970,7125,1.267,4,25,0,25,0,0,0,0,50,3.0,1.0,424.5,1.07,0.06,0.17
943,14,34,964,8890,1.814,26,7,3,0,7,0,0,0,80,1.0,0.86,561.62,1.23,0.18,0.06
943,14,34,968,10650,1.893,13,0,46,7,7,0,0,0,38,1.17,0.3,235.62,1.06,0.1,0.07
943,14,34,962,11310,1.859,18,0,0,5,50,0,0,0,44,1.25,1.25,163.67,1.06,0.16,0.07
943,14,34,967,8208,1.421,24,0,4,0,29,0,0,4,62,0.5,0.71,176.62,1.25,0.18,0.06
943,14,34,975,9440,1.475,25,0,4,0,12,0,0,0,84,1.27,1.08,198.6,1.15,0.16,0.06
943,14,34,989,9520,1.488,29,0,37,17,6,0,0,3,34,1.23,0.81,458.34,1.16,0.2,0.06
943,14,34,992,10707,1.554,31,3,38,6,3,0,0,0,48,1.07,0.94,741.1,1.24,0.23,0.06
943,14,34,973,10500,1.488,30,3,0,0,6,0,0,3,86,1.14,0.88,159.73,1.15,0.17,0.05
943,14,34,990,9266,1.378,32,0,3,0,15,0,0,0,81,0.88,0.88,477.34,1.15,0.22,0.06
1011,15,25,995,10043,1.458,17,0,17,0,58,0,0,0,23,1.12,0.7,188.18,1.29,0.18,0.08
1011,15,25,1001,11931,1.268,20,0,15,5,20,0,0,0,60,1.22,0.82,161.9,1.14,0.15,0.06
1011,15,25,1014,36608,1.79,1,0,0,0,100,0,0,0,0,0.0,inf,437.0,1.21,0.02,0.0
1011,15,25,1010,13689,2.086,29,0,0,0,41,0,0,0,58,1.42,1.23,287.0,1.3,0.23,0.06
1011,15,25,1011,8968,1.553,30,0,0,0,23,0,0,0,76,1.31,1.14,185.07,1.12,0.14,0.05
1011,15,25,1009,16095,2.126,22,31,40,0,0,0,18,0,9,1.2,1.44,588.64,1.22,0.17,0.07
1011,15,25,1008,14796,1.269,24,0,0,0,0,0,0,0,100,2.0,0.6,236.04,1.31,0.17,0.06
1011,15,25,1017,19701,2.01,6,0,66,16,0,0,0,0,16,0.5,2.0,427.33,1.18,0.07,0.1
1011,15,25,1031,16554,1.914,16,0,0,25,12,0,0,0,62,1.67,0.78,229.56,1.25,0.13,0.06
1011,15,25,1030,20943,1.53,26,0,0,3,0,0,0,0,96,1.89,1.0,363.15,1.16,0.15,0.05
1011,15,25,1026,12750,1.765,28,0,0,0,0,0,0,0,100,0.87,1.15,269.93,1.11,0.17,0.05
1011,15,25,1020,14400,1.778,29,0,44,27,3,0,0,0,24,0.71,1.42,313.31,1.13,0.19,0.06
1011,15,25,1033,15840,1.616,29,0,3,10,41,0,0,0,44,2.22,1.07,276.66,1.15,0.16,0.05
1011,15,25,1053,13674,1.849,36,0,0,11,0,0,0,0,88,1.12,0.8,249.28,1.16,0.19,0.05
1011,15,25,1032,6161,1.656,21,0,0,4,0,0,0,0,95,1.33,0.62,223.29,1.14,0.14,0.06
1011,15,25,1060,15300,1.889,24,4,95,0,0,0,0,0,0,1.67,1.0,480.71,1.2,0.22,0.07
1011,15,25,1061,14595,1.324,8,0,12,12,0,0,0,0,75,0.6,1.0,379.62,1.17,0.1,0.09
1011,15,25,1055,14080,1.818,1,0,100,0,0,0,0,0,0,inf,inf,238.0,1.21,0.01,0.0
1011,15,25,1064,18000,1.8,23,0,17,8,26,0,0,0,47,2.83,0.77,262.52,1.13,0.13,0.05
1011,15,25,1080,18130,1.888,18,0,0,11,50,0,0,0,38,1.57,0.38,416.33,1.31,0.17,0.07
1091,16,35,1071,12792,1.902,34,0,0,14,32,0,0,0,52,1.12,0.89,321.47,1.26,0.18,0.05
1091,16,35,1076,18326,1.908,35,0,5,2,2,0,0,5,82,1.33,0.84,292.6,1.24,0.17,0.05
1091,16,35,1082,12900,2.293,20,0,25,30,5,0,0,0,40,1.5,1.22,407.95,1.08,0.13,0.06
1091,16,35,1094,15570,1.922,4,0,25,0,0,0,0,0,75,3.0,1.0,391.5,1.13,0.05,0.15
1091,16,35,1084,22330,1.845,23,0,4,17,4,0,0,4,69,1.88,0.77,461.87,1.15,0.18,0.06
1091,16,35,1086,19251,2.226,44,0,25,27,2,0,0,0,45,1.0,1.0,215.3,1.13,0.15,0.04
1091,16,35,1090,20736,2.25,36,0,41,27,5,0,0,2,22,1.0,0.8,260.97,1.14,0.22,0.05
1091,16,35,1098,22116,1.702,7,0,0,0,0,0,14,0,85,0.75,0.4,438.43,1.22,0.09,0.1
1091,16,35,1099,22542,2.167,12,0,25,8,0,0,0,0,66,3.0,0.71,496.58,1.18,0.13,0.08
1091,16,35,1110,22660,2.136,1,100,0,0,0,0,0,0,0,inf,inf,500.0,1.25,0.01,0.0
1091,16,35,1109,20467,2.175,5,20,0,20,0,0,0,0,60,0.67,0.67,455.0,1.33,0.03,0.08
1091,16,35,1115,8715,1.265,8,37,62,0,0,0,0,0,0,3.0,1.67,428.25,1.16,0.09,0.08
1091,16,35,1113,7564,2.033,1,100,0,0,0,0,0,0,0,0.0,0.0,500.0,1.25,0.01,0.0
1091,16,35,1122,9625,1.623,5,0,40,40,0,0,0,0,20,0.67,1.5,300.6,1.07,0.05,0.12
1091,16,35,1138,16037,2.57,8,0,50,50,0,0,0,0,0,7.0,0.33,321.12,1.27,0.09,0.07
1091,16,35,1117,14812,1.75,21,0,28,28,0,0,9,0,33,2.0,0.75,281.81,1.16,0.16,0.06
1091,16,35,1129,15600,1.56,27,0,55,25,0,0,0,0,18,0.8,1.7,280.56,1.13,0.2,0.06
1091,16,35,1131,10010,1.688,31,0,61,16,0,0,0,0,22,1.82,0.94,565.23,1.13,0.18,0.05
1091,16,35,1135,14076,1.663,31,9,67,3,0,0,3,0,16,1.21,0.94,537.61,1.15,0.18,0.05
1091,16,35,1132,31590,1.733,25,4,4,8,4,0,0,4,76,1.27,0.79,531.24,1.12,0.17,0.06
1091,16,35,1148,24864,2.018,17,0,94,0,0,0,5,0,0,2.4,1.43,472.53,0.99,0.18,0.08
1091,16,35,1142,34846,2.031,22,0,95,0,0,0,4,0,0,1.0,1.75,571.5,1.15,0.26,0.08
1091,16,35,1154,45504,1.823,30,0,100,0,0,0,0,0,0,1.0,0.76,736.87,1.24,0.21,0.06
1091,16,35,1119,14400,1.44,14,7,7,21,0,0,0,0,64,1.8,0.4,238.21,1.19,0.13,0.07
1091,16,35,1167,11352,1.466,19,0,10,15,36,0,0,0,36,1.71,1.71,230.32,1.26,0.21,0.07
1091,16,35,1169,13160,1.489,19,0,10,5,57,0,0,0,26,8.5,1.11,148.95,1.35,0.14,0.06
1091,16,35,1159,22155,2.01,38,0,18,15,31,0,0,0,34,0.9,0.73,216.03,1.19,0.2,0.05
1091,16,35,1153,23230,1.757,23,0,21,17,13,0,0,0,47,1.88,0.53,338.0,1.14,0.17,0.07
1091,16,35,1179,19278,1.853,11,0,9,9,72,0,0,0,9,2.67,0.57,189.27,1.09,0.11,0.06
1091,16,35,1165,12408,1.602,26,0,19,7,7,0,0,0,65,4.2,1.0,420.88,1.15,0.19,0.06
1091,16,35,1178,12354,1.632,23,0,13,13,4,0,0,0,69,2.83,0.92,317.65,1.25,0.17,0.06
1091,16,35,1170,20651,1.804,20,0,5,40,0,0,0,0,55,1.0,1.0,410.85,1.18,0.2,0.07
1163,17,32,1186,21901,1.496,29,0,10,20,6,0,0,0,62,1.64,1.9,230.66,1.05,0.16,0.05
1163,17,32,1177,23580,1.374,36,0,8,33,11,0,0,0,47,1.25,1.12,317.11,1.23,0.2,0.05
1163,17,32,1181,18270,1.657,23,0,95,0,0,0,0,0,4,1.56,0.92,429.04,1.22,0.18,0.06
1163,17,32,1183,21424,2.019,28,0,0,0,0,0,0,0,100,1.55,0.75,292.96,1.09,0.16,0.05
1163,17,32,1190,21800,1.835,17,35,58,0,0,0,0,0,5,0.89,0.89,353.65,1.08,0.16,0.07
1163,17,32,1182,23443,1.655,22,0,0,4,13,0,0,0,81,3.4,1.2,247.73,1.07,0.14,0.05
1163,17,32,1192,13706,1.73,24,0,0,0,4,0,0,0,95,1.0,0.85,281.21,1.21,0.13,0.06
1163,17,32,1187,14647,1.557,18,0,0,22,0,0,0,0,77,1.57,1.25,208.67,1.21,0.15,0.06
1163,17,32,1196,26196,1.881,2,0,0,0,0,0,0,0,100,inf,1.0,282.0,1.03,0.03,0.11
1163,17,32,1184,14157,1.444,17,0,0,0,5,0,0,0,94,3.25,0.55,244.76,1.17,0.1,0.06
1163,17,32,1193,10880,1.506,9,11,0,0,0,0,0,0,88,0.5,0.29,296.67,1.16,0.09,0.08
1163,17,32,1189,11592,1.643,13,0,0,0,7,0,0,0,92,3.33,0.62,555.85,1.0,0.11,0.07
1163,17,32,1201,39591,1.57,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1163,17,32,1207,19024,1.41,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1163,17,32,1214,21000,1.344,14,0,42,14,0,0,0,0,42,6.0,0.27,265.14,1.29,0.09,0.06
1163,17,32,1212,23296,1.422,16,0,0,6,0,0,0,0,93,1.67,0.6,519.94,1.2,0.15,0.07
1163,17,32,1213,22880,1.35,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1163,17,32,1203,13224,1.018,23,4,73,0,0,0,0,0,21,1.56,1.09,277.09,1.14,0.17,0.06
1163,17,32,1204,24336,1.0,17,0,70,0,0,0,0,0,29,2.4,1.12,425.35,1.27,0.16,0.07
1163,17,32,1225,23617,1.85,15,6,26,0,0,0,0,0,66,1.14,0.5,663.2,1.12,0.14,0.08
1163,17,32,1226,17661,2.333,16,6,43,0,0,0,12,0,37,3.0,1.29,571.75,1.19,0.16,0.07
1163,17,32,1235,21736,2.01,13,0,30,0,0,0,0,0,69,0.86,0.62,603.0,1.27,0.14,0.08
1163,17,32,1228,16400,1.64,20,10,15,0,0,0,0,0,75,3.0,0.82,401.45,1.17,0.16,0.07
1163,17,32,1236,17098,1.612,23,8,39,0,0,0,0,0,52,3.6,1.09,452.78,1.11,0.15,0.06
1163,17,32,1229,17238,1.657,30,0,20,13,10,0,0,3,53,4.0,0.88,369.73,1.21,0.17,0.05
1163,17,32,1234,15136,1.955,18,0,5,11,0,0,0,0,83,1.0,0.64,404.56,1.1,0.16,0.07
1163,17,32,1245,17365,1.313,15,13,46,0,0,0,0,0,40,4.0,0.5,493.8,1.22,0.12,0.07
1163,17,32,1253,15805,1.33,10,0,0,10,0,0,0,0,90,0.67,0.67,408.5,1.23,0.1,0.08
1163,17,32,1252,31588,1.423,27,22,77,0,0,0,0,0,0,1.7,0.93,474.93,1.34,0.18,0.06
1163,17,32,1251,12126,1.64,30,0,40,13,3,0,3,6,33,1.31,1.14,279.93,1.29,0.2,0.06
1163,17,32,1260,17135,1.296,31,0,22,12,41,0,0,0,22,3.43,0.94,347.26,1.25,0.17,0.05
1163,17,32,1269,8378,1.662,21,0,4,9,14,0,0,0,71,3.2,1.33,463.76,1.22,0.12,0.06
1167,18,3,1262,9324,1.703,21,0,9,4,4,0,0,0,80,1.62,0.91,354.38,1.19,0.16,0.06
1167,18,3,1276,10191,1.633,32,0,6,6,68,0,0,0,18,1.46,1.13,170.62,1.18,0.19,0.05
1245,19,27,1259,10720,1.675,25,0,16,8,16,0,0,0,60,2.57,0.39,198.48,1.13,0.13,0.05
1245,19,27,1279,11256,1.595,30,0,0,6,3,0,0,0,90,1.5,0.88,628.87,1.14,0.17,0.05
1245,19,27,1268,9782,1.836,16,0,0,0,6,0,0,0,93,1.0,0.78,259.5,1.18,0.16,0.07
1245,19,27,1271,12222,1.299,17,0,5,0,0,0,0,0,94,2.4,1.12,344.06,1.29,0.14,0.07
1245,19,27,1278,9174,2.106,20,0,0,0,0,0,5,0,95,1.5,0.67,358.7,1.24,0.17,0.07
1245,19,27,1284,9676,1.439,11,0,18,0,0,0,0,0,81,2.67,1.2,235.36,1.11,0.13,0.08
1245,19,27,1285,7965,2.288,25,24,56,8,0,0,4,0,8,0.92,1.08,243.84,1.16,0.22,0.06
1245,19,27,1282,7946,2.362,8,0,62,0,0,0,0,0,37,1.67,0.33,295.12,1.18,0.11,0.09
1245,19,27,1286,18437,1.74,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1245,19,27,1291,20566,1.611,3,0,33,0,0,0,0,0,66,inf,2.0,468.67,1.3,0.03,0.11
1245,19,27,1294,12720,1.988,32,3,43,12,0,0,0,3,37,1.91,0.88,468.41,1.14,0.17,0.05
1245,19,27,1299,21780,2.222,35,8,37,8,2,0,0,0,42,1.19,1.19,465.77,1.17,0.21,0.05
1245,19,27,1292,23430,1.936,10,0,10,0,0,0,10,10,70,1.5,1.5,178.7,1.16,0.1,0.07
1245,19,27,1301,12221,1.198,20,0,15,25,0,0,10,5,45,1.22,1.0,503.25,1.19,0.15,0.06
1245,19,27,1296,12540,2.171,7,0,0,0,0,0,0,0,100,inf,1.33,462.29,1.24,0.07,0.06
1245,19,27,1304,9976,1.349,16,0,6,12,0,0,0,0,81,1.67,1.0,609.38,1.14,0.12,0.07
1245,19,27,1300,9594,1.427,15,0,13,13,33,0,0,0,40,2.75,2.0,246.53,1.22,0.12,0.06
1245,19,27,1302,10282,0.915,18,0,5,0,5,0,0,0,88,1.0,1.0,242.11,1.19,0.17,0.07
1245,19,27,1326,12426,1.046,6,0,0,0,16,0,0,0,83,1.0,1.0,444.83,1.11,0.08,0.14
1245,19,27,1313,12500,1.25,17,0,5,11,23,0,0,0,58,1.43,1.12,270.29,1.29,0.18,0.08
1245,19,27,1325,15410,1.165,5,0,0,0,0,0,0,0,100,1.5,0.25,527.2,1.08,0.07,0.09
1245,19,27,1331,15960,1.228,22,0,45,9,0,0,0,0,45,1.0,0.69,549.0,1.14,0.22,0.07
1245,19,27,1332,14400,1.44,33,0,42,15,3,0,0,0,39,1.06,1.2,534.39,1.14,0.17,0.05
1245,19,27,1338,34069,1.382,23,0,13,8,0,0,0,0,78,1.3,0.92,598.26,1.15,0.2,0.07
1245,19,27,1334,17538,1.423,31,0,3,3,0,0,0,0,93,1.58,1.21,516.48,1.14,0.19,0.06
1245,19,27,1340,26368,1.609,8,0,0,0,0,0,0,0,100,1.0,1.0,773.5,1.04,0.08,0.09
1314,20,22,1348,22000,2.2,22,13,4,0,0,0,0,0,81,4.5,0.57,328.68,1.2,0.13,0.06
1314,20,22,1339,18900,2.333,19,0,5,5,0,0,5,0,84,1.11,0.73,392.26,1.31,0.16,0.06
1314,20,22,1350,17784,1.368,9,0,0,11,0,0,11,0,77,3.5,1.25,588.33,1.16,0.07,0.08
1314,20,22,1353,21546,1.658,13,0,0,0,7,0,0,0,92,1.6,0.62,330.92,1.25,0.11,0.07
1314,20,22,1361,12814,1.733,12,0,16,25,8,0,0,0,50,3.0,1.0,339.75,1.17,0.13,0.07
1314,20,22,1366,23433,2.047,16,12,18,6,0,0,0,6,56,1.67,1.0,297.62,1.15,0.14,0.07
1314,20,22,1356,9348,2.877,15,0,0,0,6,0,0,0,93,4.0,2.0,512.53,1.12,0.12,0.07
1314,20,22,1368,12474,2.104,37,0,5,8,8,0,0,0,78,1.31,0.76,250.97,1.17,0.17,0.05
1314,20,22,1365,12956,1.927,20,0,5,5,10,0,0,0,80,3.0,1.22,209.75,1.21,0.12,0.05
1314,20,22,1377,9660,2.029,18,0,27,16,0,0,0,0,55,2.0,1.25,323.89,1.13,0.15,0.06
1314,20,22,1391,12243,2.065,18,0,16,33,0,0,5,0,44,1.0,1.0,266.78,1.26,0.11,0.06
1314,20,22,1384,13200,1.705,26,0,3,7,0,0,0,3,84,2.25,0.62,710.69,1.21,0.14,0.05
1314,20,22,1392,48345,1.776,20,0,0,5,5,0,0,0,90,0.82,1.86,616.7,1.19,0.18,0.06
1314,20,22,1395,25636,1.905,13,0,23,15,7,0,0,0,53,1.17,1.17,1104.08,1.27,0.12,0.07
1314,20,22,1405,11552,2.0,14,0,28,14,7,0,0,0,50,2.5,0.75,433.64,1.15,0.15,0.07
1314,20,22,1394,11840,1.85,27,0,40,7,37,0,0,0,14,1.08,0.8,393.74,1.21,0.16,0.05
1314,20,22,1411,15857,1.554,20,0,5,0,0,0,0,0,95,1.86,1.0,945.95,1.22,0.15,0.06
1314,20,22,1407,14877,1.966,12,0,25,33,0,0,0,0,41,5.0,0.5,361.5,1.06,0.09,0.06
1314,20,22,1418,21357,1.673,28,0,71,7,0,0,0,0,21,0.87,1.15,675.04,1.21,0.19,0.06
1314,20,22,1419,28428,1.493,37,0,5,13,51,0,0,0,29,1.47,0.95,454.76,1.29,0.2,0.05
1357,21,4,1420,35465,1.185,30,0,56,20,16,0,0,0,6,1.31,0.88,671.0,1.33,0.24,0.06
1357,21,4,1431,24102,1.761,1,0,0,0,100,0,0,0,0,0.0,0.0,315.0,1.4,0.01,0.0
1357,21,4,1445,25172,1.87,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1390,22,3,1478,16168,2.186,9,0,0,0,11,0,0,0,88,2.0,1.25,374.89,1.13,0.09,0.09
1390,22,3,1481,14014,2.364,3,0,0,0,0,0,0,66,33,0.0,2.0,385.33,0.99,0.02,0.08
1390,22,3,1481,14014,2.364,3,0,0,0,0,0,0,66,33,0.0,2.0,385.33,0.99,0.02,0.08
1390,22,3,1483,13677,1.454,13,0,0,0,0,0,0,0,100,inf,0.62,279.46,1.27,0.09,0.06
1467,23,6,1521,34235,1.228,10,0,0,20,0,0,0,0,80,9.0,4.0,506.0,1.38,0.07,0.06
1467,23,6,1517,17066,1.519,10,0,0,0,0,0,0,0,100,4.0,0.67,708.1,1.29,0.1,0.08
1467,23,6,1523,57873,1.586,3,66,0,0,0,0,0,33,0,0.5,inf,523.33,1.24,0.03,0.07
1467,23,6,1538,36801,1.851,14,28,42,0,0,0,0,0,28,1.33,1.33,253.29,1.41,0.11,0.06
1467,23,6,1538,36801,1.851,14,28,42,0,0,0,0,0,28,1.33,1.33,253.29,1.41,0.11,0.06
1467,23,6,1554,20088,1.722,12,0,0,0,0,0,0,0,100,5.0,1.0,478.08,1.19,0.14,0.08
1467,23,6,1551,13590,1.678,8,0,25,0,12,0,0,0,62,7.0,3.0,604.12,1.2,0.07,0.09
1467,23,6,1551,13590,1.678,8,0,25,0,12,0,0,0,62,7.0,3.0,604.12,1.2,0.07,0.09
1467,23,6,1551,13590,1.678,8,0,25,0,12,0,0,0,62,7.0,3.0,604.12,1.2,0.07,0.09
1544,24,17,1570,22317,1.341,42,2,54,0,2,0,0,0,40,1.21,0.75,287.67,1.11,0.25,0.05
1544,24,17,1579,20330,1.776,19,0,52,0,0,0,0,0,47,2.8,0.9,729.95,1.3,0.13,0.06
1544,24,17,1589,42340,1.986,19,0,73,5,21,0,0,0,0,2.17,1.38,385.16,1.32,0.15,0.06
1544,24,17,1604,9720,1.875,17,35,58,0,0,0,0,0,5,1.83,0.31,298.82,1.32,0.09,0.05
1544,24,17,1612,11096,1.921,29,6,27,3,0,0,0,0,62,0.93,1.42,331.93,1.21,0.2,0.06
1544,24,17,1601,12470,1.686,4,0,0,0,0,0,0,0,100,1.0,0.0,384.5,1.31,0.04,0.07
1544,24,17,1610,9384,2.029,5,0,20,20,0,0,0,0,60,inf,0.67,426.6,1.12,0.05,0.09
1544,24,17,1619,23808,1.453,24,0,0,4,0,0,0,0,95,1.67,0.6,426.42,1.22,0.21,0.06
1544,24,17,1632,14620,2.024,13,0,7,7,15,0,0,0,69,1.6,0.44,368.08,1.3,0.11,0.06
1544,24,17,1627,14694,1.699,21,4,0,9,0,0,0,4,80,0.91,1.1,369.14,1.13,0.16,0.06
1544,24,17,1622,20648,1.534,25,0,20,20,24,0,0,0,36,1.78,1.27,131.88,1.28,0.12,0.05
1544,24,17,1629,31200,1.846,8,0,0,0,0,0,0,0,100,3.0,1.0,199.75,1.22,0.09,0.08
1544,24,17,1636,9006,1.443,13,7,15,7,15,0,0,0,53,3.33,0.86,331.92,1.14,0.13,0.07
1544,24,17,1631,12789,1.69,23,0,4,13,4,0,0,0,78,4.75,1.56,282.3,1.13,0.13,0.06
1544,24,17,1639,19980,1.622,23,0,13,4,0,0,0,0,82,2.83,0.53,593.09,1.22,0.17,0.06
1544,24,17,1635,22625,1.448,13,7,15,15,0,0,0,0,61,1.17,0.3,397.23,1.19,0.1,0.07
1544,24,17,1642,22606,1.402,20,0,0,0,0,0,0,0,100,1.22,0.82,448.65,1.09,0.17,0.07
1618,25,21,1648,8968,1.553,7,0,0,0,0,0,0,0,100,inf,0.75,444.29,1.19,0.06,0.07
1618,25,21,1644,33796,1.676,12,0,8,0,0,0,0,0,91,1.0,1.4,739.25,1.13,0.11,0.08
1618,25,21,1651,32384,1.977,18,0,5,22,22,0,0,0,50,3.5,1.57,499.11,1.12,0.16,0.06
1618,25,21,1650,24150,1.826,33,0,6,9,3,0,0,0,81,1.36,1.06,499.48,1.28,0.18,0.05
1618,25,21,1654,10873,1.578,25,0,0,0,0,0,0,0,100,1.08,1.27,432.44,1.1,0.18,0.06
1618,25,21,1673,24750,2.045,18,0,38,0,44,0,0,0,16,1.57,0.8,166.33,1.2,0.15,0.07
1618,25,21,1664,14000,1.116,21,0,76,0,19,0,0,0,4,1.1,1.1,264.19,1.37,0.18,0.06
1618,25,21,1668,28182,1.188,18,22,27,0,0,0,0,0,50,1.0,3.5,494.89,1.22,0.14,0.06
1618,25,21,1682,28768,1.87,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1618,25,21,1680,13694,2.037,16,18,25,0,0,0,0,0,56,4.33,0.6,585.5,1.29,0.12,0.06
1618,25,21,1698,11218,1.8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1618,25,21,1690,13120,2.05,19,10,10,0,0,0,0,0,78,2.17,1.11,297.21,1.23,0.11,0.06
1618,25,21,1701,12792,2.103,3,0,0,0,0,0,0,0,100,inf,0.5,380.0,1.13,0.03,0.11
1618,25,21,1691,12012,2.026,8,25,12,12,0,0,12,12,25,inf,1.0,278.38,1.15,0.05,0.05
1618,25,21,1697,11248,1.947,9,0,0,0,0,0,11,0,88,3.5,0.8,357.11,1.13,0.07,0.07
1618,25,21,1702,13530,2.012,11,36,27,0,9,0,0,0,27,2.67,1.75,232.0,1.24,0.09,0.07
1618,25,21,1714,13524,1.917,30,0,16,20,0,0,0,0,63,2.0,0.67,273.77,1.2,0.18,0.05
1618,25,21,1712,13114,1.904,20,0,20,20,15,0,0,10,35,1.86,1.0,303.75,1.16,0.12,0.05
1618,25,21,1700,12948,1.88,5,0,0,20,0,0,0,0,80,0.67,0.67,323.2,1.17,0.05,0.12
1618,25,21,1713,23002,2.047,24,20,4,0,0,0,4,0,70,3.8,0.5,407.04,1.19,0.13,0.05
1618,25,21,1716,22140,1.898,35,0,0,5,2,0,0,0,91,1.19,0.67,285.29,1.06,0.18,0.05
1692,26,20,1720,21400,1.869,18,0,11,16,0,0,0,0,72,inf,1.57,328.11,1.28,0.1,0.05
1692,26,20,1711,22581,1.65,23,0,60,17,4,0,0,0,17,1.88,0.77,236.61,1.27,0.21,0.07
1692,26,20,1726,16356,1.851,13,0,15,15,0,0,7,0,61,1.6,0.18,327.0,1.2,0.11,0.06
1692,26,20,1732,25993,1.345,21,4,0,0,0,0,0,4,90,2.0,0.91,453.29,1.01,0.16,0.06
1692,26,20,1735,26035,1.614,2,0,0,0,0,0,0,50,50,1.0,1.0,412.5,1.55,0.02,0.24
1692,26,20,1744,14280,1.976,2,0,0,0,0,0,0,0,100,inf,0.0,300.0,1.39,0.02,0.1
1692,26,20,1749,14276,2.072,26,0,0,0,0,0,0,0,100,1.89,1.6,471.81,1.03,0.2,0.06
1692,26,20,1752,13932,2.123,14,14,14,0,0,0,0,0,71,1.8,1.8,740.0,1.17,0.13,0.08
1692,26,20,1748,11775,2.093,10,0,0,0,20,0,0,0,80,9.0,0.67,463.6,1.12,0.09,0.06
1692,26,20,1750,11750,0.752,8,0,0,0,0,0,0,0,100,1.0,1.67,306.5,1.28,0.08,0.07
